,similar_articles,scores
737610,"[42497710, 44444481, 3279728, 22345050, 851060, 33777, 5625640, 300591, 1419205, 53984662, 236573, 6678, 1519473, 22078621, 54356603, 32912733, 3474408, 52243894, 113180, 46263132, 4678428, 36205810, 49538597, 23416702, 11503984, 23875703, 895672, 755842, 8526165, 4269567, 52390011, 33069847, 2352562, 4699587, 47079044, 76940, 42614454, 8727319, 54329819, 53903332, 31903693, 2676271, 5740890, 9369613, 5141410, 37049778, 583254, 37042447, 43590845, 17862013, 3304092, 1846593, 24727796, 24243398, 52014686, 178449, 66365, 20777185]","[0.99676275253295898, 0.9943007230758667, 0.98523074388504028, 0.97377496957778931, 0.74160909652709961, 0.73077106475830078, 0.64051681756973267, 0.22333677113056183, 0.1789235919713974, 0.12912192940711975, 0.11830433458089828, 0.093265682458877563, 0.090441778302192688, 0.079365357756614685, 0.079365357756614685, 0.079365357756614685, 0.079260759055614471, 0.078637853264808655, 0.077046617865562439, 0.076206997036933899, 0.075776360929012299, 0.073495924472808838, 0.071994543075561523, 0.069015450775623322, 0.06687425822019577, 0.061621338129043579, 0.06051403284072876, 0.058502700179815292, 0.050550039857625961, 0.042885102331638336, 0.025325957685709, 0.023215323686599731, 0.017120495438575745, 0.016315778717398643, 0.012850935570895672, 0.012107802554965019, 0.010746907442808151, 0.0099673569202423096, 0.0099025657400488853, 0.0098765837028622627, 0.009526585228741169, 0.0072297649458050728, 0.0068235821090638638, 0.0059965387918055058, 0.0055754529312252998, 0.0055665783584117889, 0.005349976010620594, 0.0039267283864319324, 0.003595003392547369, 0.0035311251413077116, 0.003436332568526268, 0.0033396529033780098, 0.0028239930979907513, 0.0016471443232148886, 0.0015038428828120232, 0.0014548555482178926, 0.0014511593617498875, 0.0010923547670245171]"
1419205,"[43590845, 11503984, 755842, 33777, 52243894, 113180, 3474408, 54356603, 32912733, 22078621, 6678, 46263132, 4678428, 36205810, 49538597, 1519473, 23875703, 895672, 8526165, 3279728, 737610, 5625640, 42497710, 44444481, 22345050, 4699587, 851060, 7321359, 4269567, 52390011, 23416702, 236573, 5740890, 9369613, 2352562, 5141410, 53984662, 17862013, 33069847, 76940, 21303741, 53286797, 20355828, 20777185, 2676271, 300591, 54329819, 17021807, 1846593, 53903332, 37049778, 583254, 37042447, 31903693, 3304092, 52014686, 275388, 1505145, 24727796, 8727319, 24243398, 178449, 66365, 19282291, 47048387, 4020758, 10579085]","[0.94314032793045044, 0.7403789758682251, 0.5855635404586792, 0.38856521248817444, 0.35277879238128662, 0.28136026859283447, 0.28081148862838745, 0.27882549166679382, 0.27882549166679382, 0.27882549166679382, 0.27599522471427917, 0.26772958040237427, 0.26621666550636292, 0.2628539502620697, 0.25368937849998474, 0.24594831466674805, 0.21648739278316498, 0.21338476240634918, 0.21056422591209412, 0.20069926977157593, 0.1789235919713974, 0.15872830152511597, 0.15730373561382294, 0.15691518783569336, 0.15367592871189117, 0.11848626285791397, 0.11825224757194519, 0.10550963878631592, 0.095925994217395782, 0.090116366744041443, 0.089504778385162354, 0.086166113615036011, 0.068952865898609161, 0.066785790026187897, 0.061702895909547806, 0.061185166239738464, 0.058569163084030151, 0.058211181312799454, 0.054450370371341705, 0.048180487006902695, 0.045854732394218445, 0.045854732394218445, 0.044886328279972076, 0.04421253502368927, 0.03712690994143486, 0.035844717174768448, 0.034789580851793289, 0.029126416891813278, 0.025568723678588867, 0.024348059669137001, 0.020017204806208611, 0.019358670338988304, 0.013795338571071625, 0.013784580864012241, 0.013498652726411819, 0.013392271474003792, 0.012414520606398582, 0.011440953239798546, 0.009921221062541008, 0.0080105196684598923, 0.0057867290452122688, 0.0051111825741827488, 0.0050981971435248852, 0.0036488971672952175, 0.0024617624003440142, 0.0014507805462926626, 0.00089997885515913367]"
755842,"[42614454, 43590845, 1419205, 300591, 47079044, 42614451, 54435831, 33777, 53903332, 8727319, 31903693, 851060, 5625640, 11503984, 17021807, 46263132, 236573, 36205810, 6678, 52243894, 49538597, 23416702, 22345050, 19600264, 895672, 52014686, 113180, 1519473, 3474408, 4699587, 54356603, 22078621, 32912733, 8526165, 4678428, 5740890, 3279728, 24243398, 23875703, 53984662, 45049201, 737610, 4269567, 178449, 42497710, 44444481, 52390011, 5141410, 9369613, 54329819, 17862013, 76940, 583254, 21303741, 53286797, 1846593, 20355828, 33069847, 2676271, 20777185, 1467938, 24727796, 53874996, 11159584, 2352562, 5205615, 3304092, 37049778, 275388, 1505145, 37042447, 47048387, 19282291, 66365, 4020758, 10579085, 8886648, 22044074]","[0.78668224811553955, 0.66168016195297241, 0.5855635404586792, 0.58536398410797119, 0.5828557014465332, 0.54603016376495361, 0.54603016376495361, 0.53147780895233154, 0.46570184826850891, 0.45790982246398926, 0.44212749600410461, 0.39912298321723938, 0.39017710089683533, 0.38570502400398254, 0.23411896824836731, 0.22853285074234009, 0.20252051949501038, 0.15588097274303436, 0.14662674069404602, 0.14392970502376556, 0.14046929776668549, 0.13629603385925293, 0.12297118455171585, 0.095998518168926239, 0.093901969492435455, 0.090821549296379089, 0.085505023598670959, 0.084404729306697845, 0.08166830986738205, 0.080159783363342285, 0.080058276653289795, 0.080058276653289795, 0.080058276653289795, 0.078245557844638824, 0.076437942683696747, 0.074526071548461914, 0.072482340037822723, 0.065585792064666748, 0.062159337103366852, 0.061037123203277588, 0.060916740447282791, 0.058502700179815292, 0.056979052722454071, 0.051854506134986877, 0.044803645461797714, 0.044692978262901306, 0.041599355638027191, 0.040813397616147995, 0.039789441972970963, 0.038315471261739731, 0.037311691790819168, 0.035654868930578232, 0.034051381051540375, 0.033425219357013702, 0.033425219357013702, 0.032720495015382767, 0.032719314098358154, 0.032034184783697128, 0.030734946951270103, 0.030532646924257278, 0.028549551963806152, 0.02765551395714283, 0.027612822130322456, 0.026164669543504715, 0.018403731286525726, 0.016465175896883011, 0.015670565888285637, 0.014386303722858429, 0.0090494053438305855, 0.0083397366106510162, 0.0039610117673873901, 0.0028784570749849081, 0.0026598169934004545, 0.0014638290740549564, 0.0010575278429314494, 0.00065602804534137249, 0.0006019040010869503, 0.00032034097239375114]"
23638008,[],[]
37042447,"[54356603, 32912733, 22078621, 3474408, 52243894, 113180, 46263132, 4678428, 6678, 49538597, 36205810, 11503984, 23875703, 895672, 1519473, 8526165, 52390011, 1419205, 23416702, 2352562, 5625640, 4699587, 4269567, 76940, 33777, 3279728, 236573, 54329819, 53984662, 2676271, 5740890, 755842, 737610, 9369613, 5141410, 37049778, 583254, 33069847, 43590845, 17862013, 3304092, 1846593, 24727796, 24243398, 52014686, 178449, 66365, 20777185]","[0.049476604908704758, 0.049476604908704758, 0.049476604908704758, 0.04941139742732048, 0.049023076891899109, 0.048031095415353775, 0.047507677227258682, 0.047239214181900024, 0.045179661363363266, 0.044881615787744522, 0.044814791530370712, 0.041689615696668625, 0.038414929062128067, 0.037724629044532776, 0.037498060613870621, 0.031513046473264694, 0.015788279473781586, 0.013795338571071625, 0.013747953809797764, 0.010672968812286854, 0.009926890954375267, 0.0095856962725520134, 0.0081686507910490036, 0.0075480407103896141, 0.0074739549309015274, 0.0074310842901468277, 0.0066500063985586166, 0.006173289380967617, 0.0056346314959228039, 0.0043091205880045891, 0.0042538419365882874, 0.0039610117673873901, 0.0039267283864319324, 0.0037382603622972965, 0.0034757542889565229, 0.0033581163734197617, 0.0033351914025843143, 0.0025362235028296709, 0.0022411360405385494, 0.0022013140842318535, 0.0021422200370579958, 0.0020819497294723988, 0.0017604859312996268, 0.0010268348269164562, 0.00093750021187588573, 0.00090696138795465231, 0.00090465717948973179, 0.00068097730400040746]"
19600264,"[178449, 23416702, 52014686, 5205615, 5740890, 5141410, 755842, 300591, 42614451, 54435831, 52243894, 851060, 5625640, 33777, 42614454, 17021807, 236573, 46263132, 22345050, 43590845, 49538597, 24243398, 45049201, 895672, 53984662, 4699587, 6678, 76940, 4269567]","[0.99608629941940308, 0.92106413841247559, 0.73837292194366455, 0.32549571990966797, 0.097237281501293182, 0.096219725906848907, 0.095998518168926239, 0.095825694501399994, 0.083821386098861694, 0.083821386098861694, 0.083328105509281158, 0.055945679545402527, 0.052539870142936707, 0.048822559416294098, 0.045938797295093536, 0.035939730703830719, 0.024932172149419785, 0.023281486704945564, 0.012158161029219627, 0.011039413511753082, 0.010330181568861008, 0.0098130498081445694, 0.0093513615429401398, 0.0049561699852347374, 0.0026186332106590271, 0.0023971449118107557, 0.0022497591562569141, 0.0019991560839116573, 0.0014554121298715472]"
300591,"[54435831, 42614451, 851060, 5625640, 33777, 42614454, 755842, 17021807, 22345050, 236573, 46263132, 737610, 42497710, 44444481, 3279728, 43590845, 49538597, 24243398, 45049201, 52014686, 19600264, 23416702, 47079044, 5740890, 53903332, 53984662, 8727319, 31903693, 895672, 6678, 4269567, 4699587, 1419205, 52243894, 76940, 33069847, 1519473, 21303741, 53286797, 17862013, 9369613, 5141410, 20355828, 178449, 20777185, 36205810, 8526165, 2676271, 1846593, 5205615, 275388, 1505145, 113180, 37049778, 19282291, 47048387, 3474408, 2352562, 4020758, 3304092, 52390011, 10579085, 583254]","[0.97168642282485962, 0.97168642282485962, 0.81496524810791016, 0.75036346912384033, 0.73349243402481079, 0.59498614072799683, 0.58536398410797119, 0.4166257381439209, 0.35889574885368347, 0.32442772388458252, 0.26988703012466431, 0.22333677113056183, 0.22309936583042145, 0.22254830598831177, 0.22124426066875458, 0.12886284291744232, 0.12002186477184296, 0.11375625431537628, 0.10840421169996262, 0.096058875322341919, 0.095825694501399994, 0.079639054834842682, 0.07467372715473175, 0.071082562208175659, 0.066079303622245789, 0.062094647437334061, 0.060776565223932266, 0.06027587503194809, 0.057734675705432892, 0.042692296206951141, 0.039664536714553833, 0.036393985152244568, 0.035844717174768448, 0.027687814086675644, 0.025188839063048363, 0.017537806183099747, 0.017431251704692841, 0.016363684087991714, 0.016363684087991714, 0.016346175223588943, 0.01631518080830574, 0.016237664967775345, 0.016018100082874298, 0.014422654174268246, 0.014408149756491184, 0.013022755272686481, 0.011766504496335983, 0.0064280661754310131, 0.0049374657683074474, 0.0047129574231803417, 0.0044302362948656082, 0.0040828096680343151, 0.0038115889765322208, 0.0014348207041621208, 0.0013021426275372505, 0.00087850261479616165, 0.00083986675599589944, 0.00055504456395283341, 0.00051772443111985922, 0.00050894112791866064, 0.00040735330549068749, 0.00032116574584506452, 0.00020098045933991671]"
42497710,"[44444481, 737610, 22345050, 3279728, 851060, 33777, 5625640, 300591, 1419205, 53984662, 236573, 23416702, 755842, 1519473, 4269567, 6678, 33069847]","[0.99752998352050781, 0.99676275253295898, 0.97693753242492676, 0.97619932889938354, 0.74401766061782837, 0.72063732147216797, 0.62662166357040405, 0.22309936583042145, 0.15730373561382294, 0.12010817229747772, 0.10798665136098862, 0.046380583196878433, 0.044803645461797714, 0.030389560386538506, 0.029878502711653709, 0.019883178174495697, 0.019209155812859535]"
42614451,"[54435831, 300591, 851060, 5625640, 33777, 42614454, 755842, 17021807, 236573, 46263132, 22345050, 43590845, 49538597, 24243398, 45049201, 52014686, 19600264, 895672, 5740890, 23416702, 53984662, 4699587, 52243894, 6678, 76940, 4269567]","[1.0, 0.97168642282485962, 0.66743922233581543, 0.62680745124816895, 0.58245944976806641, 0.54805582761764526, 0.54603016376495361, 0.42876562476158142, 0.29744404554367065, 0.27775114774703979, 0.14504843950271606, 0.13170163333415985, 0.1232404038310051, 0.11707095056772232, 0.11156295984983444, 0.084983289241790771, 0.083821386098861694, 0.059127751737833023, 0.055254504084587097, 0.051534973084926605, 0.031240632757544518, 0.028598248958587646, 0.027286989614367485, 0.02683991938829422, 0.023850191384553909, 0.017363255843520164]"
44137874,"[42498898, 44137874, 17430047, 2676271, 37049778, 23416702, 22345050, 178449]","[1.0, 1.0, 0.98924785852432251, 0.95034193992614746, 0.18780951201915741, 0.031008681282401085, 0.026181008666753769, 0.01439030934125185]"
43590845,"[1419205, 755842, 11503984, 33777, 42614451, 54435831, 300591, 52243894, 5625640, 851060, 236573, 46263132, 42614454, 1519473, 8526165, 6678, 5740890, 4269567, 49538597, 9369613, 113180, 17021807, 17862013, 21303741, 53286797, 20355828, 36205810, 5141410, 20777185, 3474408, 33069847, 22078621, 32912733, 54356603, 895672, 4678428, 23875703, 53903332, 23416702, 4699587, 52014686, 2676271, 22345050, 53984662, 1846593, 76940, 24243398, 31903693, 52390011, 275388, 45049201, 1505145, 3279728, 2352562, 19600264, 8727319, 54329819, 37049778, 19282291, 583254, 3304092, 737610, 47048387, 37042447, 4020758, 24727796, 10579085, 178449, 66365]","[0.94314032793045044, 0.66168016195297241, 0.57063412666320801, 0.32835099101066589, 0.13170163333415985, 0.13170163333415985, 0.12886284291744232, 0.12478042393922806, 0.096640534698963165, 0.089344769716262817, 0.082871720194816589, 0.08007456362247467, 0.072179846465587616, 0.069738410413265228, 0.067966058850288391, 0.066556662321090698, 0.064531803131103516, 0.06337612122297287, 0.058221366256475449, 0.057658731937408447, 0.056644290685653687, 0.056469131261110306, 0.056354660540819168, 0.054397512227296829, 0.054397512227296829, 0.053248696029186249, 0.053247958421707153, 0.052529338747262955, 0.048520214855670929, 0.048029139637947083, 0.046376209706068039, 0.045296885073184967, 0.045296885073184967, 0.045296885073184967, 0.043259184807538986, 0.043248504400253296, 0.035169687122106552, 0.028884125873446465, 0.024987749755382538, 0.023003758862614632, 0.021670438349246979, 0.019180580973625183, 0.019103117287158966, 0.018670614808797836, 0.018319601193070412, 0.016746379435062408, 0.016358524560928345, 0.016352660953998566, 0.01580866239964962, 0.014727356843650341, 0.014693023636937141, 0.013572413474321365, 0.013045140542089939, 0.011616455391049385, 0.011039413511753082, 0.0095028867945075035, 0.0056517776101827621, 0.0043705031275749207, 0.0043286904692649841, 0.0037215545307844877, 0.0036531123332679272, 0.003595003392547369, 0.0029203910380601883, 0.0022411360405385494, 0.0017210623482242227, 0.0016117623308673501, 0.001067645731382072, 0.00083034246927127242, 0.00082823290722444654]"
42614454,"[47079044, 755842, 8727319, 53903332, 31903693, 300591, 42614451, 54435831, 851060, 33777, 5625640, 17021807, 236573, 46263132, 36205810, 22345050, 6678, 4699587, 45049201, 23416702, 43590845, 49538597, 24243398, 52014686, 19600264, 53984662, 895672, 5740890, 2676271, 3279728, 52243894, 76940, 37049778, 737610, 4269567, 24727796]","[0.83627432584762573, 0.78668224811553955, 0.64862549304962158, 0.64271849393844604, 0.619942307472229, 0.59498614072799683, 0.54805582761764526, 0.54805582761764526, 0.36579394340515137, 0.35086542367935181, 0.3435254693031311, 0.23498749732971191, 0.1630159467458725, 0.15271416306495667, 0.10467809438705444, 0.079494640231132507, 0.07810799777507782, 0.076803267002105713, 0.076081082224845886, 0.075874991714954376, 0.072179846465587616, 0.067542620003223419, 0.064161419868469238, 0.046575587242841721, 0.045938797295093536, 0.040813758969306946, 0.0324053093791008, 0.030282553285360336, 0.020661963149905205, 0.017662618309259415, 0.014954793266952038, 0.013071236200630665, 0.011702322401106358, 0.010746907442808151, 0.0095160333439707756, 0.0082619180902838707]"
49735416,[],[]
52243894,"[54356603, 32912733, 22078621, 3474408, 113180, 46263132, 4678428, 6678, 49538597, 36205810, 11503984, 23875703, 895672, 1519473, 8526165, 1419205, 23416702, 52390011, 4699587, 5625640, 2352562, 33777, 4269567, 76940, 3279728, 755842, 236573, 43590845, 54329819, 53984662, 178449, 5740890, 2676271, 19600264, 52014686, 737610, 5141410, 9369613, 37049778, 583254, 33069847, 37042447, 17862013, 3304092, 1846593, 24727796, 300591, 54435831, 42614451, 5205615, 24243398, 851060, 66365, 42614454, 20777185, 17021807, 22345050, 45049201]","[0.99083352088928223, 0.99083352088928223, 0.99083352088928223, 0.98952764272689819, 0.96188527345657349, 0.95898211002349854, 0.94602680206298828, 0.9055139422416687, 0.90217572450637817, 0.89747458696365356, 0.87644785642623901, 0.76930904388427734, 0.75709837675094604, 0.75094759464263916, 0.63108986616134644, 0.35277879238128662, 0.35154637694358826, 0.31618088483810425, 0.26009103655815125, 0.21590261161327362, 0.21374012529850006, 0.18621018528938293, 0.16406168043613434, 0.15181015431880951, 0.14881715178489685, 0.14392970502376556, 0.14129139482975006, 0.12478042393922806, 0.123628169298172, 0.11369330435991287, 0.099457971751689911, 0.09425441175699234, 0.086295761168003082, 0.083328105509281158, 0.080774016678333282, 0.078637853264808655, 0.077459417283535004, 0.074863538146018982, 0.067250661551952362, 0.066791556775569916, 0.050791181623935699, 0.049023076891899109, 0.044084187597036362, 0.042900748550891876, 0.041693758219480515, 0.035256024450063705, 0.027687814086675644, 0.027286989614367485, 0.027286989614367485, 0.026565104722976685, 0.023758219555020332, 0.018212407827377319, 0.018116939812898636, 0.014954793266952038, 0.013637457974255085, 0.011699723079800606, 0.0039579351432621479, 0.0030442173592746258]"
53720250,[],[]
